date,val
"Nov 11, 2011",3.1
"Nov 12, 2011",3.0
"Nov 13, 2011",3.0
"Nov 14, 2011",2.2
"Nov 15, 2011",2.3
"Nov 16, 2011",2.6
"Nov 17, 2011",2.3
"Nov 18, 2011",2.0
"Nov 19, 2011",2.2
"Nov 20, 2011",2.2
"Nov 21, 2011",2.3
"Nov 22, 2011",2.3
"Nov 23, 2011",2.3
"Nov 24, 2011",2.4
"Nov 25, 2011",2.5
"Nov 26, 2011",2.5
"Nov 27, 2011",2.5
"Nov 28, 2011",2.5
"Nov 29, 2011",2.8
"Nov 30, 2011",3.0
"Dec 01, 2011",3.1
"Dec 02, 2011",3.1
"Dec 03, 2011",2.8
"Dec 04, 2011",2.8
"Dec 05, 2011",2.9
"Dec 06, 2011",3.0
"Dec 07, 2011",3.0
"Dec 08, 2011",3.0
"Dec 09, 2011",3.0
"Dec 10, 2011",3.0
"Dec 11, 2011",3.3
"Dec 12, 2011",3.1
"Dec 13, 2011",3.3
"Dec 14, 2011",3.2
"Dec 15, 2011",3.2
"Dec 16, 2011",3.2
"Dec 17, 2011",3.2
"Dec 18, 2011",3.2
"Dec 19, 2011",3.5
"Dec 20, 2011",4.0
"Dec 21, 2011",3.9
"Dec 22, 2011",3.9
"Dec 23, 2011",4.0
"Dec 24, 2011",3.9
"Dec 25, 2011",4.2
"Dec 26, 2011",4.0
"Dec 27, 2011",4.1
"Dec 28, 2011",4.2
"Dec 29, 2011",4.2
"Dec 30, 2011",4.3
"Dec 31, 2011",4.7
"Jan 01, 2012",5.3
"Jan 02, 2012",5.2
"Jan 03, 2012",4.9
"Jan 04, 2012",5.6
"Jan 05, 2012",6.9
"Jan 06, 2012",6.7
"Jan 07, 2012",6.8
"Jan 08, 2012",7.1
"Jan 09, 2012",6.3
"Jan 10, 2012",6.4
"Jan 11, 2012",6.9
"Jan 12, 2012",6.8
"Jan 13, 2012",6.4
"Jan 14, 2012",6.8
"Jan 15, 2012",7.0
"Jan 16, 2012",6.7
"Jan 17, 2012",5.6
"Jan 18, 2012",5.9
"Jan 19, 2012",6.4
"Jan 20, 2012",6.5
"Jan 21, 2012",6.2
"Jan 22, 2012",6.3
"Jan 23, 2012",6.4
"Jan 24, 2012",6.3
"Jan 25, 2012",5.8
"Jan 26, 2012",5.3
"Jan 27, 2012",5.3
"Jan 28, 2012",5.6
"Jan 29, 2012",5.4
"Jan 30, 2012",5.5
"Jan 31, 2012",5.5
"Feb 01, 2012",6.1
"Feb 02, 2012",6.1
"Feb 03, 2012",6.0
"Feb 04, 2012",5.9
"Feb 05, 2012",5.7
"Feb 06, 2012",5.4
"Feb 07, 2012",5.7
"Feb 08, 2012",5.6
"Feb 09, 2012",5.8
"Feb 10, 2012",5.9
"Feb 11, 2012",5.6
"Feb 12, 2012",5.5
"Feb 13, 2012",5.3
"Feb 14, 2012",4.5
"Feb 15, 2012",4.3
"Feb 16, 2012",4.3
"Feb 17, 2012",4.4
"Feb 18, 2012",4.2
"Feb 19, 2012",4.4
"Feb 20, 2012",4.4
"Feb 21, 2012",4.3
"Feb 22, 2012",4.4
"Feb 23, 2012",5.0
"Feb 24, 2012",5.0
"Feb 25, 2012",4.8
"Feb 26, 2012",4.9
"Feb 27, 2012",5.0
"Feb 28, 2012",4.9
"Feb 29, 2012",4.9
"Mar 01, 2012",4.9
"Mar 02, 2012",4.7
"Mar 03, 2012",4.6
"Mar 04, 2012",4.8
"Mar 05, 2012",5.0
"Mar 06, 2012",5.0
"Mar 07, 2012",4.9
"Mar 08, 2012",4.9
"Mar 09, 2012",4.9
"Mar 10, 2012",4.8
"Mar 11, 2012",4.9
"Mar 12, 2012",4.9
"Mar 13, 2012",5.3
"Mar 14, 2012",5.4
"Mar 15, 2012",5.3
"Mar 16, 2012",5.3
"Mar 17, 2012",5.2
"Mar 18, 2012",5.3
"Mar 19, 2012",4.7
"Mar 20, 2012",4.8
"Mar 21, 2012",4.8
"Mar 22, 2012",4.7
"Mar 23, 2012",4.7
"Mar 24, 2012",4.7
"Mar 25, 2012",4.6
"Mar 26, 2012",4.6
"Mar 27, 2012",4.8
"Mar 28, 2012",4.8
"Mar 29, 2012",4.8
"Mar 30, 2012",4.9
"Mar 31, 2012",4.9
"Apr 01, 2012",4.8
"Apr 02, 2012",5.0
"Apr 03, 2012",4.9
"Apr 04, 2012",4.9
"Apr 05, 2012",4.9
"Apr 06, 2012",4.9
"Apr 07, 2012",4.7
"Apr 08, 2012",4.8
"Apr 09, 2012",4.9
"Apr 10, 2012",4.8
"Apr 11, 2012",4.9
"Apr 12, 2012",4.9
"Apr 13, 2012",4.9
"Apr 14, 2012",5.0
"Apr 15, 2012",5.0
"Apr 16, 2012",4.9
"Apr 17, 2012",5.0
"Apr 18, 2012",5.1
"Apr 19, 2012",5.1
"Apr 20, 2012",5.3
"Apr 21, 2012",5.3
"Apr 22, 2012",5.2
"Apr 23, 2012",5.0
"Apr 24, 2012",5.1
"Apr 25, 2012",5.1
